id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
57784,tt0498348,0.162111999999999,0,0,Glass House: The Good Mother,Angie Harmon|Joel Gretsch|Jordan Hinson|Bobby Coleman|Jason London,,Steve Antin,,,"One year after losing their son David, Eve Goode and her husband Raymond Goode adopt the orphan Ethan Snow (and his teenager sister Abby Snow and bring them to their mansion nearby a lake. Abby faces difficulties of adaptation in her new home, and she confronts Eve, who proves to be deranged and unstable. When Ethan gets sick, Abby tries to contact their friend, detective Ben Koch, and she realizes that her brother and she are trapped in the house.",90,Drama|Thriller,Destination Films|Shouldn't Throw Stones,10/3/06,10,7.7,2006,0,0
2064,tt0114924,1.068338,17000000,182057016,While You Were Sleeping,Sandra Bullock|Bill Pullman|Peter Gallagher|Peter Boyle|Jack Warden,,Jon Turteltaub,A story about love at second sight.,brother brother relationship|chicago|coma|subway|love of one's life,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancÃ©e, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",103,Comedy|Drama|Romance,Caravan Pictures|Hollywood Pictures,4/21/95,169,6.2,1995,24326436.7408184,260517557.820362
10383,tt0160484,0.387039,0,0,Lost Souls,Winona Ryder|Ben Chaplin|Sarah Wynter|Philip Baker Hall|John Hurt,,Janusz Kaminski,,pedophilia|daughter|anti-christ|incest,"A small group of Catholics led by an ailing priest believe that Satan intends to become man, just as God did in the person of Jesus. The writings of a possessed mental patient lead them to Peter Kelson, a writer who studies serial killers. They think it's his body Satan will occupy. The youngest in the group, a teacher named Maya Larkin, goes to Peter to investigate further and to convince him to believe in the possibility of Evil incarnate. Other signs come to him as he and Maya them take a journey full of strange occurrences, self-discovery, and an ultimate showdown",97,Horror|Thriller,New Line Cinema,10/13/00,18,4.2,2000,0,0
15657,tt0437503,0.506240999999999,0,0,Tarzan II,Harrison Chad|George Carlin|Brad Garrett|Ron Perlman|Estelle Harris,,Brian Smith,The Legend Begins,tarzan,"Experience the beginning of the legend with Disney's Tarzan â…¡, a hilarious, all-new, animated motion picture loaded with laughs, irresistible new songs by Phil Collins, and the inspired voice talent of Glenn Close, George Carlin, and Emmy Award winner Brad Garrett. Before he was King of the Jungle, Tarzan was an awkward young kid just trying to fit in. When one of his missteps puts his family in jeopardy, Tarzan decides they would be better off without him. His thrilling new journey brings him face to face with the mysterious Zugor, the most powerful force in the land. Together, Tarzan and Zugor discover that being different is not a weakness and that friends and family are the greatest strength of all. This action-packed adventure is sure to delight the entire family. Get ready to GO APE over Disney's wild, new Tarzan â…¡.",72,Adventure|Animation|Family,Walt Disney Pictures,6/13/05,119,5.9,2005,0,0
14799,tt0470765,0.078983,12000000,5542025,For Your Consideration,Catherine O'Hara|Harry Shearer|Parker Posey|Christopher Moynihan|John Michael Higgins,,Christopher Guest,,,"Three actors learn that their respective performances in the film ""Home for Purim,"" a drama set in the mid-1940s American South, are generating award-season buzz.",86,Comedy|Drama,Shangri-La Entertainment,11/22/06,18,5.4,2006,12980029.8994988,5994637.51698085
9036,tt0397313,1.51114,40000000,120455994,Eight Below,Paul Walker|Bruce Greenwood|Moon Bloodgood|Jason Biggs|Gerard Plunkett,,Frank Marshall,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",expedition|pilot|survival|sled dogs|seal,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",120,Adventure|Drama|Family,"Walt Disney Pictures|Spyglass Entertainment|Vertigo Entertainment|Kennedy/Marshall Company, The|Mandeville Films",2/17/06,328,6.6,2006,43266766.3316629,130293533.641154
17663,tt0088727,0.194912,0,0,Anne of Green Gables,Megan Follows|Colleen Dewhurst|Richard Farnsworth|Patricia Hamilton|Marilyn Lightstone,http://www.anneofgreengables.com/,Kevin Sullivan,,based on novel|brother sister relationship|canada|village|love,"At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.",199,Drama|Family,Sullivan Entertainment,12/1/85,36,7.9,1985,0,0
954,tt0117060,3.293387,80000000,457696359,Mission: Impossible,Tom Cruise|Jon Voight|Emmanuelle BÃ©art|Henry Czerny|Jean Reno,http://www.missionimpossible.com/,Brian De Palma,Expect the Impossible.,paris|london|cia|terrorist|secret identity,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",110,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions,5/21/96,1754,6.5,1996,111217339.11682,636297139.642961
25913,tt0281634,0.529277,0,0,Balto II: Wolf Quest,Maurice LaMarche|Jodi Benson|Lacey Chabert|David Carradine|Mark Hamill,,Phil Weinstein,,,Balto and his daughter Aleu embark on a journey of adventure and self discovery.,75,Family|Animation|Adventure,Universal Studios,2/19/02,47,6.2,2002,0,0
13823,tt0105159,0.348536,0,0,The Power of One,Stephen Dorff|Armin Mueller-Stahl|Alois Moyo|Morgan Freeman|Ian Roberts,,John G. Avildsen,An exhilarating epic of a triumph of the heart.,africa|shower|chicken|apartheid|bullying,"PK, an English orphan terrorized for his family's political beliefs in Africa, turns to his only friend, a kindly world-wise prisoner, Geel Piet. Geel teaches him how to box with the motto â€œfight with your fists and lead with your heartâ€. As he grows to manhood, PK uses these words to take on the system and the injustices he sees around him - and finds that one person really can make a difference.",127,Drama,Village Roadshow Pictures|Regency Enterprises|Alcor Films|Canal+|Warner Bros.,9/17/92,15,7.8,1992,0,0
26618,tt0118863,0.117323,0,0,Clay Pigeons,Joaquin Phoenix|Vince Vaughn|Janeane Garofalo|Gregory Sporleder|Georgina Cates,,David Dobkin,"Some killers are strange, some are deranged, and some are just plain psycho.",small town|fbi|widow|murder|independent film,"Clay is a young man in a small town who witnesses his friend, Earl kill himself because of the ongoing affair that Clay was having with the man's wife, Amanda. Feeling guilty, Clay now resists the widow when she presses him to continue with their sexual affairs. Clay inadvertently befriends a serial killer named Lester Long, who murders the widow in an attempt to ""help"" his ""fishing buddy.""",104,Comedy|Crime|Drama|Thriller,Intermedia Films|IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG|Fade In Films,9/25/98,15,6.1,1998,0,0
10161,tt0097937,0.337545,645180,14743391,My Left Foot: The Story of Christy Brown,Daniel Day-Lewis|Brenda Fricker|Alison Whelan|Declan Croghan|Eanna MacLiam,,Jim Sheridan,"A film about life, laughter, and the occasional miracle.",bodily disabled person|biography|poet|foot|author,"In this true story told through flashbacks, Christy Brown is born with crippling cerebral palsy into a poor, working-class Irish family. Able only to control movement in his left foot and to speak in guttural sounds, he is mistakenly believed to be retarded for the first ten years of his life.",103,Drama,Ferndale Films|Granada Television|Radio TelefÃ­s Ã‰ireann (RTÃ‰),7/21/89,94,7.3,1989,1134861.90297192,25933402.7194258
121573,tt1727523,0.064187,0,0,My Amityville Horror,Daniel Lutz|Susan Bartell|Laura DiDio|Marvin Scott,http://www.amityvillemovie.com,Eric Walter,I just wanted somebody to believe me.,,"For the first time in 35 years, Daniel Lutz recounts his version of the infamous Amityville haunting that terrified his family in 1975. George and Kathleen Lutz's story went on to inspire a best-selling novel and the subsequent films have continued to fascinate audiences today. This documentary reveals the horror behind growing up as part of a world famous haunting and while Daniel's facts may be other's fiction, the psychological scars he carries are indisputable. Documentary filmmaker, Eric Walter, has combined years of independent research into the Amityville case along with the perspectives of past investigative reporters and eyewitnesses, giving way to the most personal testimony of the subject to date.",88,Documentary|Horror,Lost Witness Pictures|Film Regions International,3/14/13,18,6.2,2013,0,0
152426,tt0112040,0.572794999999999,0,0,The Langoliers,Patricia Wettig|Dean Stockwell|David Morse|Mark Lindsay Chapman|Frankie Faison,,Tom Holland,Prepare yourself for the flight of your life!,suspense|tv mini-series|airplane trip|telekenesis,"On a red eye flight from LA to Boston, 10 people wake up to a shock. All the passengers and crew have vanished. When they try to contact the ground they make no connections. They land the plane only to discover that things haven't changed. But its like the world is dead. No one is there, the air is still, sound doesn't echo, the food is tasteless. A distant sound is getting louder, something is coming closer.",180,Drama|Horror|Science Fiction|Mystery|Thriller,Laurel Entertainment|Spelling Films|Worldvision,5/14/95,63,5.9,1995,0,0
127962,tt2332522,0.406609,0,0,Leviathan,Declan Conneely|Johnny Gatcombe|Adrian Guillette|Brian Jannelle|Clyde Lee,http://www.leviathanfilm.org,Lucien Castaing-Taylor|Verena Paravel,,fishing|atlantic ocean|fisherman|woman director|commercial fishing,"Set aboard a hulking fishing vessel as it navigates the treacherous waves off the New England coast. The very waters that once inspired Moby Dick, the film captures the harsh, unforgiving world of the fishermen in starkly haunting, yet beautiful detail.",87,Documentary,Arrete Ton Cinema,8/9/12,14,6,2012,0,0
284711,tt3743126,0.151929,0,0,Sharktopus vs Pteracuda,Robert Carradine|Tony Evangelista|Rib Hillis|Conan O'Brien|Hensy Pichardo,,Kevin O'Neill,A Love Story,monster|octopus|giant monster|decapitation|scientist,"SHARKTOPUS VS PTERACUDA finds an American scientist up to no good (as usual) by creating the half-pterodactyl, half-barracuda: Pteracuda. When the creature inevitably escapes, it's up to Sharktopus to stop him.",88,TV Movie|Science Fiction|Action|Adventure|Horror,New Horizons Picture,8/2/14,10,3.7,2014,0,0
13437,tt0275947,0.23278,0,0,Avenging Angelo,Sylvester Stallone|Madeleine Stowe|Anthony Quinn|Raoul Bova|Harry Van Gorkum,,Martyn Burke,Her life is his job.,female nudity|hitman|bodyguard|mafia boss|comedy,"A woman who has recently discovered that she is the daughter of Angelo, a major mafia boss, decides to wreak vengeance when he is killed by a hitman. She's aided by his faithful bodyguard, with whom she soon falls in love.",97,Action|Comedy|Crime,Epsilon Motion Pictures|Franchise Pictures|Dante Entertainment|Warner Bros.|Quinta Communications,8/30/02,22,5,2002,0,0
246449,tt2475846,0.039128,0,0,Against the Wild,Natasha Henstridge|CJ Adams|Erin Pitt|Ted Whittall|Rainbow Francks,,Richard Boddington,Two kids and their Alaskan Malamute must survive in the wilderness after a plane crash.,plane wreck,"The action-packed feature film tells the dramatic tale of two siblings and their Alaskan Malamute, who must make an emergency landing when their small plane has engine problems. They find themselves in a beautiful but potentially dangerous natural environment that they must overcome together.",90,Adventure|Family,Against the Wild Films,12/29/13,12,5.2,2013,0,0
225565,tt1800246,0.988081,8000000,26049082,That Awkward Moment,Zac Efron|Miles Teller|Michael B. Jordan|Imogen Poots|Mackenzie Davis,,Tom Gormican,When you realize getting some means wanting more.,male friendship|friendship|dating|relationship|duringcreditsstinger,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another.",94,Comedy|Romance,Treehouse Pictures,1/29/14,713,6,2014,7368728.40617167,23993576.3110119
19348,tt0210075,0.397483,0,0,Girlfight,Michelle Rodriguez|Jaime Tirelli|Paul Calderon|Santiago Douglas|Ray Santiago,,Karyn Kusama,Prove them wrong.,sport|woman director,"Diana Guzman begins to train as a boxer and achieves impressive success, blazing new trails for female boxers, all while keeping it a secret from her father.",110,Drama,"Screen Gems, Inc.|20th Century Fox Home Entertainment",1/22/00,33,6.3,2000,0,0
